0,1,2,3,4,5,6,7
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,21
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,69
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,308
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,111
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,44
,,,,,,Concourse B,147
,,GRK,Killeen-Ft. Hood Regional,Killeen,TX,GRK01,46
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,338
,,GSN,Saipan,Saipan,MP,GSN01,0
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,26
,,,,,,South Concourse,138
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,296
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,74
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,296
,,HLN,Helena Regional,Helena,MT,HLNZ,21
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,HNL03,91
,,,,,,Makai,55
,,HOU,Houston Hobby,Houston,TX,CENTRAL,869
,,HPN,Westchester County,White Plains,NY,Main Terminal,88
,,HRL,Valley International,Harlingen,TX,HRL01,38
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,334
,,HTS,Tri-State,Huntington,WV,Main Terminal,29
,,HVN,Tweed - New Haven,New Haven,CT,Gate 1,0
,,IAD,Washington-Dulles International,Dulles,VA,East Mezzanine,426
,,,,,,Employee Checkpoint,76
,,,,,,Passenger Screening Area:  PreCheck,269
,,,,,,West Mezzanine,74
,,IAH,George Bush Intercontinental,Houston,TX,10/AN Terminal,531
,,,,,,12/AS Terminal,585
,,,,,,21/B-Employee,181
,,,,,,30/CN Terminal,326
,,,,,,31/CS Terminal,498
,,,,,,40/D Terminal,33
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,250
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDA-Ckpt,18
,,ILG,Wilmington New Castle Airport,New Castle,DE,ILG1,56
,,ILM,Wilmington International,Wilmington,NC,Terminal,186
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,369
,,,,,,Checkpoint B,665
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,325
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,04:00,ITH,Ithaca Tompkins International Airport,Ithaca,NY,0240,78
,,ITO,Hilo International,Hilo,HI,ITO01,0
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,119
,,JAN,Jackson International,Jackson,MS,JAN-East,120
,,,,,,JAN-West,191
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,621
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 1,0
,,,,,,Terminal 4 FIS CP,35
,,,,,,Terminal 4 Main,661
,,,,,,Terminal 5,"1,423"
,,,,,,Terminal 7,64
,,,,,,Terminal 8,623
,,JNU,Juneau International,Juneau,AK,JNU-01,105
,,KOA,Ellison Onizuka Kona International Airport,Kailua-Kona,HI,KOA03,8
,,LAN,Capital City,Lansing,MI,Gate,38
,,LAS,Harry Reid International Airport,Las Vegas,NV,Term 1 - AB,"1,382"
,,,,,,Term 1 - C,444
,,,,,,Term 1 - CX,"1,405"
,,,,,,Term 1 - D,987
,,,,,,Terminal 3 - E Upper,"1,130"
,,LAW,Lawton Municipal,Lawton,OK,LAW01,57
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,52
,,,,,,Terminal 1 - Passenger,538
,,,,,,Terminal 1.5 – Passenger,363
,,,,,,Terminal 3 - Delta One,17
,,,,,,Terminal 3 - Passenger,"1,078"
,,,,,,Terminal 4 - Passenger,588
,,,,,,Terminal 5 - Passenger,349
,,,,,,Terminal 5A - Passenger,129
,,,,,,Terminal 6 - Passenger,453
,,,,,,Terminal 7 - Passenger,704
,,LBB,Lubbock International,Lubbock,TX,LBBA,149
,,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,29
,,LEX,Blue Grass,Lexington,KY,LEX-A,304
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,91
,,LGA,LaGuardia,Flushing,NY,TA CHK,264
,,,,,,TB-CHK,"1,551"
,,,,,,TC CHK West,555
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,0
,,LIT,Little Rock National,Little Rock,AR,LITA,417
,,LNK,Lincoln Municipal,Lincoln,NE,North Hold,13
,,LSE,La Crosse Municipal,La Crosse,WI,Gate,17
,,MAF,Midland International,Midland,TX,MAFA,156
,,MBS,MBS International,Freeland,MI,Passenger Terminal,6
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,588"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,967
,,,,,,SOUTH Checkpoint,539
,,,,,,WEST Checkpoint,"1,448"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,186
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,"1,633"
,,MEM,Memphis International,Memphis,TN,MEM-B,675
,,,,,,MEM-C,63
,,MFE,Miller International,McAllen,TX,MFE01,161
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,226
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,04:00,MGM,Dannelly Field (Montgomery Regional Airport),Montgomery,AL,MGM-A,77
,,MHT,Manchester,Manchester,NH,Checkpoint,285
,,MIA,Miami International,Miami,FL,Central-E,165
,,,,,,Central-FA-Upper,265
,,,,,,Central-G,311
,,,,,,North 1,82
,,,,,,North 2,310
,,,,,,North 3,216
,,,,,,South-H,288
,,,,,,South-J1,229
,,MKE,Milwaukee Mitchell International,Milwaukee,WI,CONC C,377
,,,,,,CONC D,286
,,MLB,Melbourne International,Melbourne,FL,MLB A,95
,,MLI,Quad City,Moline,IL,Checkpoint A,56
,,MLU,Monroe Regional,Monroe,LA,MLU01,16
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,223
,,MOT,Minot International,Minot,ND,Gate,77
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,181
,,MSN,Dane County Regional,Madison,WI,Checkpoint Alpha,213
,,,,,,Checkpoint Bravo,85
,,MSO,Missoula International,Missoula,MT,Main Security Screen,173
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,North CP,586
,,,,,,South CP,837
,,,,,,T2 CP1,526
,,MSY,New Orleans International,Kenner,LA,MSY01,976
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,268
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,60
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,367
,,,,,,TERM2,575
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,674
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,485
,,,,,,Terminal B,408
,,ONT,Ontario International,Ontario,CA,T2,612
,,,,,,T4,690
,,ORD,Chicago-OHare International,Chicago,IL,1,490
,,,,,,10,610
,,,,,,10A,6
,,,,,,2,285
,,,,,,3A,108
,,,,,,4B,116
,,,,,,5,266
,,,,,,6,272
,,,,,,6A,68
,,,,,,7,433
,,,,,,7A,270
,,,,,,8,118
,,,,,,9,235
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,250
,,,,,,Conc. B Checkpoint,214
,,PBI,West Palm Beach International,West Palm Beach,FL,PBI A/B,204
,,,,,,PBI C,257
,,PDX,Portland International Airport,Portland,OR,PDX A/B/C,806
,,,,,,PDX D/E,"1,211"
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,140
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,04:00,PHL,Philadelphia International,Philadelphia,PA,A East,85
,,,,,,Checkpoint B,441
,,,,,,Checkpoint C,122
,,,,,,Checkpoint D\E,"1,023"
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,"1,187"
,,,,,,T-4 A,488
,,,,,,T-4 B,132
,,,,,,T-4 C,630
,,,,,,T-4 D,709
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,11
,,PIE,St Petersburg-Clearwater International,Clearwater,FL,PIE A,115
,,,,,,PIE B,225
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,511
,,,,,,Main Checkpoint,839
,,PNS,Pensacola International,Pensacola,FL,PNS-A,221
,,PQI,Presque Isle International Airport,Presque Isle,ME,gate 1,0
,,PSC,Tri-Cities,Pasco,WA,PSC Main,225
,,PSE,Mercedita,Ponce,PR,Mercedita Airport,93
,,PSP,Palm Springs Regional,Palm Springs,CA,PSP01,308
,,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,71
,,PVD,Rhode Island T.F. Green International,Warwick,RI,Checkpoint A,874
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,660
,,RAP,Rapid City Regional,Rapid City,SD,1,151
,,RDM,Roberts Field,Redmond,OR,RDMZ,190
,,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,224
,,,,,,Terminal 2 Checkpoint,"1,464"
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,410
,,,,,,RIC Concourse B,290
,,RIW,Riverton Regional,Riverton,WY,RIW 01,29
,,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,RKS 01,25
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,"1,014"
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,115
,,ROC,Greater Rochester International Airport,Rochester,NY,Checkpoint,373
,,RST,Rochester International,Rochester,MN,Main Checkpoint,23
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,314
,,,,,,Checkpoint C Lower,168
,,,,,,Checkpoint D Lower,71
,,,,,,Checkpoint D Upper,9
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,CKPT-2,128
,,,,,,CKPT-3,145
,,,,,,CKPT-5,577
,,,,,,CKPT-6,425
,,SAT,San Antonio International,San Antonio,TX,SAT01,"1,114"
,,,,,,SAT02,800
,,SAV,Savannah International,Savannah,GA,SAV-A,323
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,304
,,SBN,South Bend International,South Bend,IN,A CONC,47
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,195
,,SDF,Louisville International,Louisville,KY,SDF-A,779
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 1,262
,,,,,,SCP 2,795
,,,,,,SCP 3,"1,009"
,,,,,,SCP 4,810
,,,,,,SCP 5,610
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,04:00,SFB,Orlando Sanford,Sanford,FL,SFB-02,487
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,26
,,,,,,Security Checkpoint A,169
,,,,,,Security Checkpoint B,769
,,,,,,Security Checkpoint D,758
,,,,,,Security Checkpoint F-1,831
,,,,,,Security Checkpoint G,17
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,125
,,SHR,Sheridan County Airport,Sheridan,WY,SHR 01,46
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,98
,,SIT,Sitka Municipal,Sitka,AK,SIT-01,54
,,SJC,San Jose International,San Jose,CA,Terminal A,426
,,,,,,Terminal B North,305
,,SJT,Mathis Field (San Angelo Regional Airport),San Angelo,TX,SJTA,26
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,309
,,,,,,Checkpoint BC,"1,188"
,,SLC,Salt Lake City International,Salt Lake City,UT,Main,902
,,SMF,Sacramento International Airport,Sacramento,CA,Central B,556
,,,,,,Terminal A,725
,,SPS,Sheppard AFB/ Wichita Falls Regional,Wichita Falls,TX,SPS01,3
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,334
,,STL,St. Louis Lambert International,St Louis,MO,T1-A,413
,,,,,,T1-C,565
,,,,,,T2-E,390
,,,,,,T2-F,157
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,553
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,123
,,TPA,Tampa International,Tampa,FL,TPA A,284
,,,,,,TPA C,451
,,,,,,TPA E,570
,,,,,,TPA F,304
,,TRI,Tri City Regional,Blountville,TN,TRI-A,64
,,TTN,Trenton Mercer Airport,Mercer,NJ,767,64
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,354
,,TUS,Tucson International,Tucson,AZ,ACP,156
,,,,,,BCP,385
,,TVC,Cherry Capital,Traverse City,MI,TVC1,140
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,361
,,UNV,University Park,University Park,PA,Main Terminal,116
,,VCT,Victoria Regional,Victoria,TX,VCT01,17
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,121
,,,,,,VPS-C,10
,,XNA,Northwest Arkansas National Airport,Bentonville,AR,Checkpoint 2,225
,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,14
,05:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,296
,,ABI,Abilene Regional Airport,Abilene,TX,ABIA,0
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,962
,,ACV,Arcata-Eureka,McKinleyville,CA,ACV01,51
,,ACY,Atlantic City International,Pleasantville,NJ,Main Checkpoint,258
,,ADQ,Kodiak State,Kodiak,AK,Main Terminal,29
,,AEX,Alexandria International,Alexandria,LA,AEX01,113
,,AGS,Bush Field,Augusta,GA,AGS-1,80
,,ALB,Albany County,Albany,NY,Main Checkpoint,529
,,AMA,Amarillo International,Amarillo,TX,AMA30,147
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,05:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,325
,,ART,Watertown International,Dexter,NY,Gate Area #1,39
,,ATL,Hartsfield Atlanta International,Atlanta,GA,F Arrival Checkpoint,10
,,,,,,F Departure Checkpoint,310
,,,,,,Lower North Checkpoint,350
,,,,,,Main Checkpoint,"2,343"
,,,,,,New T North Checkpoint,705
,,,,,,T South Checkpoint,932
,,ATW,Appleton International Airport,Appleton,WI,Checkpoint,312
,,AUS,Austin Bergstrom International,Austin,TX,AUS01,"1,223"
,,,,,,AUS02E,389
,,,,,,AUS02W,440
,,,,,,AUS03,238
,,,,,,AUSST,70
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,363
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,194
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,59
,,BDL,Bradley International,Windsor Locks,CT,A1,"1,257"
,,,,,,A2,296
,,BFF,Scottsbluff County,Gering,NE,Gate 1 Hold Room,22
,,BFL,"Meadows Field, Bakersfield",Bakersfield,CA,BFL01,117
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,106
,,BHM,Birmingham International,Birmingham,AL,Central,363
,,BIL,Billings Logan,Billings,MT,BILM,260
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,84
,,BJI,Bemidji Regional,Bemidji,MN,Gate,4
,,BLI,Bellingham International,Bellingham,WA,BLIZ,124
,,BMI,Bloomington-Normal,Bloomington,IL,Checkpoint A,107
,,BNA,Nashville International,Nashville,TN,BNA Central,"3,103"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,668
,,BOS,Logan International,East Boston,MA,A1,"1,224"
,,,,,,B1,"1,399"
,,,,,,B5,"1,158"
,,,,,,C2,"1,707"
,,,,,,E2,149
,,BPT,Jack Brooks Regional Airport,Beaumont,TX,BPT01,49
,,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,71
,,BRO,Brownsville/South Padre International,Brownsville,TX,BROA,44
,,BTR,Baton Rouge Metropolitan,Baton Rouge,LA,BTR01,149
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,375
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,879
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,269
,,,,,,BUR02,210
,,BWI,Baltimore-Washington International,BWI Airport,MD,A Checkpoint,316
,,,,,,B Checkpoint,867
,,,,,,C Checkpoint,782
,,,,,,D/E Checkpoint,"1,401"
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,478
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,511
,,CAK,Akron-Canton Regional,North Canton,OH,Main,89
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,255
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,83
,,CHS,Charleston County International/AFB,Charleston,SC,Checkpoint,"1,133"
,,CID,The Cedar Rapids,Cedar Rapids,IA,CID Passenger,245
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,05:00,CKB,North Central West Virginia,Bridgeport,WV,CKB01,15
,,CLE,Cleveland Hopkins International,Cleveland,OH,Central,452
,,,,,,North,370
,,,,,,South,851
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,421
,,,,,,C Checkpoint,630
,,,,,,D Checkpoint,197
,,,,,,E Checkpoint,672
,,CMH,John Glenn Columbus International Airport,Columbus,OH,A,265
,,,,,,B,727
,,,,,,C,292
,,CMI,University Of Illinois-Willard,Savoy,IL,Checkpoint A,70
,,COD,Yellowstone Regional,Cody,WY,COD 01,15
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,496
,,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,47
,,CPR,Natrona County International,Casper,WY,CPR 01,32
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,89
,,CRW,Yeager,Charleston,WV,CRW01,166
,,CSG,Columbus Metropolitan,Columbus,GA,CSG-A,64
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,"1,362"
,,CWA,Central Wisconsin Regional,Mosinee,WI,Checkpoint,54
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,159
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,638"
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,258
,,DCA,Washington Reagan National,Arlington,VA,Concourse A,786
,,,,,,North Checkpoint,880
,,,,,,South Checkpoint,693
,,DEN,Denver International,Denver,CO,A Bridge,"1,053"
,,,,,,North,"1,387"
,,,,,,South,"2,204"
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,A12,257
,,,,,,A21,626
,,,,,,A35,353
,,,,,,B30,84
,,,,,,B9,109
,,,,,,C10,304
,,,,,,C21,407
,,,,,,C30,220
,,,,,,D18,327
,,,,,,D22,115
,,,,,,D30,341
,,,,,,E16,197
,,,,,,E18,897
,,,,,,E33,448
,,,,,,E8,384
,,DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,ND,Gate,18
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,24
,,DRO,Durango-La  Plata County,Durango,CO,Checkpoint,51
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),736
,,DTW,Detroit Metro Wayne County,Detroit,MI,Blue-1,613
,,,,,,Blue-2,540
,,,,,,Red 1,428
,,,,,,Red 2,314
,,,,,,Red 3,291
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,05:00,DTW,Detroit Metro Wayne County,Detroit,MI,Red 6,83
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,289
,,ELM,Elmira-Corning Regional,Horseheads,NY,Main Checkpoint,68
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,771
,,ERI,Erie International,Erie,PA,Main Terminal,42
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,163
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,103
,,EWN,Coastal Carolina,New Bern,NC,Terminal,38
,,EWR,Newark International,Newark,NJ,CKPT-A1,"1,781"
,,,,,,CKPT-B1,513
,,,,,,CKPT-B2,123
,,,,,,CKPT-B3,4
,,,,,,CKPT-C1,"2,484"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,107
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,138
,,FAR,Hector International,Fargo,ND,Gate,200
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,578
,,FAY,Fayetteville Regional,Fayetteville,NC,Terminal,56
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,68
,,FLL,Ft. Lauderdale-Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,966
,,,,,,T2 Checkpoint,487
,,,,,,T3E Checkpoint,471
,,,,,,T3F Checkpoint,512
,,,,,,T4 Checkpoint,809
,,FLO,Florence Regional,Florence,SC,Terminal,3
,,FNT,Bishop International,Flint,MI,AOO-01,41
,,FSD,Sioux Falls Regional,Sioux Falls,SD,Gate,134
,,FSM,Fort Smith Municipal,Ft Smith,AR,FSMA,61
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,116
,,GCC,Gillette-Campbell County,Gillette,WY,GCC 01,27
,,GCK,Garden City Regional,Garden City,KS,GCK-1,44
,,GEG,Spokane International,Spokane,WA,GEG-A/B,176
,,,,,,GEGC,315
,,GGG,East Texas Regional,Longview,TX,GGGA,45
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,117
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,173
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,97
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,131
,,GRB,Austin Straubel Field,Green Bay,WI,Concourse A,47
,,,,,,Concourse B,76
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,845
,,GSN,Saipan,Saipan,MP,GSN01,0
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,114
,,,,,,South Concourse,223
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,482
,,GTF,Great Falls International,Great Falls,MT,GTF E/W,105
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,265
,,HLN,Helena Regional,Helena,MT,HLNZ,80
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,HNL03,694
,,,,,,HNL04,200
,,,,,,Makai,476
,,HOU,Houston Hobby,Houston,TX,CENTRAL,912
,,HPN,Westchester County,White Plains,NY,Main Terminal,354
,,HRL,Valley International,Harlingen,TX,HRL01,54
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,05:00,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,96
,,HVN,Tweed - New Haven,New Haven,CT,Gate 1,200
,,IAD,Washington-Dulles International,Dulles,VA,East Mezzanine,629
,,,,,,Employee Checkpoint,162
,,,,,,Passenger Screening Area:  PreCheck,463
,,,,,,West Mezzanine,322
,,IAH,George Bush Intercontinental,Houston,TX,10/AN Terminal,738
,,,,,,12/AS Terminal,"1,042"
,,,,,,20/B Terminal,191
,,,,,,21/B-Employee,256
,,,,,,30/CN Terminal,512
,,,,,,31/CS Terminal,562
,,,,,,40/D Terminal,73
,,,,,,71/FIS Checkpoint,208
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,379
,,IDA,Idaho Falls Municipal,Idaho Falls,ID,IDA-Ckpt,150
,,ILG,Wilmington New Castle Airport,New Castle,DE,ILG1,118
,,ILM,Wilmington International,Wilmington,NC,Terminal,189
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,753
,,,,,,Checkpoint B,687
,,ISP,Long Island MacArthur,Ronkonkoma,NY,ISP East,264
,,ITH,Ithaca Tompkins International Airport,Ithaca,NY,0240,52
,,ITO,Hilo International,Hilo,HI,ITO01,41
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,424
,,JAC,Jackson Hole,Jackson,WY,JAC 01,314
,,JAN,Jackson International,Jackson,MS,JAN-East,100
,,,,,,JAN-West,160
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,891
,,JFK,John F. Kennedy International,Jamaica,NY,Terminal 1,0
,,,,,,Terminal 4 FIS CP,360
,,,,,,Terminal 4 Main,"1,897"
,,,,,,Terminal 5,"2,112"
,,,,,,Terminal 7,192
,,,,,,Terminal 8,"1,125"
,,JNU,Juneau International,Juneau,AK,JNU-01,135
,,KOA,Ellison Onizuka Kona International Airport,Kailua-Kona,HI,KOA03,288
,,LAN,Capital City,Lansing,MI,Gate,59
,,LAS,Harry Reid International Airport,Las Vegas,NV,Term 1 - AB,"1,324"
,,,,,,Term 1 - C,525
,,,,,,Term 1 - CX,"1,419"
,,,,,,Term 1 - D,"1,081"
,,,,,,Terminal 3 - E Lower (1),132
,,,,,,Terminal 3 - E Upper,"1,304"
,,LAX,Los Angeles International,Los Angeles,CA,Suites,1
,,,,,,TBIT Main Checkpoint,607
,,,,,,Terminal 1 - Passenger,668
,,,,,,Terminal 1.5 – Passenger,527
,,,,,,Terminal 3 - Delta One,19
,,,,,,Terminal 3 - Passenger,"1,317"
,,,,,,Terminal 4 - Passenger,609
,,,,,,Terminal 5 - Passenger,738
,,,,,,Terminal 5A - Passenger,443
,,,,,,Terminal 6 - Passenger,838
,,,,,,Terminal 7 - Passenger,611
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
6/25/2023,05:00,LBB,Lubbock International,Lubbock,TX,LBBA,231
,,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,61
,,LEX,Blue Grass,Lexington,KY,LEX-A,382
,,LFT,Lafayette Regional,Lafayette,LA,LFT01,78
,,LGA,LaGuardia,Flushing,NY,TA CHK,183
,,,,,,TB-CHK,"1,697"
,,,,,,TC CHK West,948
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,220
,,LIH,Lihue,Lihue,HI,LIH01,266
,,LIT,Little Rock National,Little Rock,AR,LITA,441
,,LNK,Lincoln Municipal,Lincoln,NE,North Hold,83
,,LRD,Laredo International,Laredo,TX,LRD 01,60
,,LSE,La Crosse Municipal,La Crosse,WI,Gate,36
,,LYH,Lynchburg Regional,Lynchburg,VA,LYH - Checkpoint,52
,,MAF,Midland International,Midland,TX,MAFA,175
,,MBS,MBS International,Freeland,MI,Passenger Terminal,61
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,912"
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"2,659"
,,,,,,SOUTH Checkpoint,346
,,,,,,WEST Checkpoint,"2,652"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,308
