0,1,2,3,4,5,6,7
,,RDM,Roberts Field,Redmond,OR,RDMZ,118
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),23
,,,,,,Terminal 1 Checkpoint,35
,,,,,,Terminal 2 Checkpoint,"1,013"
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,205
,,,,,,RIC Concourse B,355
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,330
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,36
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,88
,,RST,Rochester International,Rochester,MN,Main Checkpoint,4
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,185
,,,,,,Checkpoint B Upper,97
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,07:00,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint C Lower,47
,,,,,,Checkpoint C Upper,26
,,,,,,Checkpoint D Lower,175
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,SAN,San Diego International,San Diego,CA,CKPT-2,556
,,,,,,CKPT-3,602
,,,,,,CKPT-5,746
,,,,,,CKPT-6,543
,,SAT,San Antonio International,San Antonio,TX,SAT01,267
,,,,,,SAT02,285
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,299
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,37
,,SBN,South Bend International,South Bend,IN,A CONC,90
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,2
,,SBY,Salisbury-Ocean City Wicomico Regional,Salisbury,MD,SBY01,58
,,SCC,Deadhorse,Prudhoe Bay,AK,SCC-01,63
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,251
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,0
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,248
,,,,,,SCP 1,314
,,,,,,SCP 2,927
,,,,,,SCP 3,"1,145"
,,,,,,SCP 4,"1,010"
,,,,,,SCP 5,727
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,475
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,29
,,,,,,Employee Security Checkpoint F,49
,,,,,,Security Checkpoint A,379
,,,,,,Security Checkpoint B,548
,,,,,,Security Checkpoint D,947
,,,,,,Security Checkpoint F-1,"1,906"
,,,,,,Security Checkpoint F-3,373
,,,,,,Security Checkpoint G,249
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,196
,,SGU,St George Regional,St. George,UT,SGUZ,8
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,29
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,292
,,,,,,Terminal B North,"1,418"
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,251
,,,,,,Checkpoint BC,324
,,SLC,Salt Lake City International,Salt Lake City,UT,International,20
,,,,,,Main,"1,587"
,,SLK,Adirondack Regional,Saranac Lake,NY,0282,7
,,SMF,Sacramento International,Sacramento,CA,Central B,702
,,,,,,Terminal A,202
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,269
,,,,,,CKPT B,365
,,,,,,CKPT C,439
,,SPI,Abraham Lincoln Capital,Springfield,IL,Checkpoint A,21
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,252
,,STL,St Louis Lambert International,St Louis,MO,T1-A,242
,,,,,,T1-C,92
,,,,,,T2-E,682
,,,,,,T2-F,423
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,07:00,STS,Charles M Schulz - Sonoma County,Santa Rosa,CA,STS01,49
,,STT,Cyril E King,St Thomas,VI,STT B,56
,,STX,Henry E Rohlsen,Christiansted,VI,STX-B,185
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,56
,,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,10
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,168
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,124
,,TPA,Tampa International,Tampa,FL,TPA A,661
,,,,,,TPA C,699
,,,,,,TPA E,296
,,,,,,TPA F,348
,,TRI,Tri-Cities,Blountville,TN,TRI-A,27
,,TTN,Trenton Mercer,Mercer,NJ,767,6
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,232
,,TUS,Tucson International,Tucson,AZ,ACP,28
,,,,,,BCP,164
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,241
,,UIN,Quincy Regional-Baldwin Field,Quincy,IL,Checkpoint A,5
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,169
,,,,,,VPS-C,43
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,226
,08:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,29
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,417
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,49
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,115
,,AEX,Alexandria International,Alexandria,LA,AEX01,20
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,38
,,ALB,Albany International,Albany,NY,Main Checkpoint,70
,,ALO,Waterloo Regional,Waterloo,IA,ALO Passenger,25
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,120
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,International,105
,,,,,,South Checkpoint,453
,,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,96
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,514
,,,,,,F Departure Checkpoint,813
,,,,,,Lower North Checkpoint,554
,,,,,,Main Checkpoint,"1,402"
,,,,,,New T North Checkpoint,633
,,,,,,T South Checkpoint,"1,179"
,,ATW,Appleton International,Appleton,WI,Checkpoint,102
,,ATY,Watertown Regional,Watertown,SD,Gate,14
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,691
,,,,,,AUS02E,122
,,,,,,AUS02W,439
,,,,,,AUS03,187
,,,,,,AUSST,101
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,171
,,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,1
,,AZO,Kalamazoo/Battle Creek International,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,894
,,BGM,Greater Binghamton/Edwin A Link Field,Johnson City,NY,0210,54
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,34
,,BHB,Hancock County/Bar Harbor,Trenton,ME,Gate 1,13
,,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,331
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,08:00,BIL,Billings Logan International,Billings,MT,BILM,10
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,50
,,BKW,Raleigh County Memorial,Beaver,WV,Checkpoint A,12
,,BLI,Bellingham International,Bellingham,WA,BLIZ,0
,,BLV,Scott AFB/Midamerica St Louis,Mascoutah,IL,Checkpoint A,144
,,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,0
,,BNA,Nashville International,Nashville,TN,BNA Central,"1,784"
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,263
,,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,855
,,,,,,B1,719
,,,,,,B5,811
,,,,,,C2,871
,,,,,,E2,341
,,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,64
,,BTV,Burlington International,South Burlington,VT,Main Checkpoint,86
,,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,452
,,BUR,Bob Hope,Burbank,CA,BUR01,556
,,,,,,BUR02,98
,,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,302
,,,,,,B Checkpoint,620
,,,,,,C Checkpoint,492
,,,,,,D/E Checkpoint,494
,,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,243
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,22
,,CHA,Lovell Field,Chattanooga,TN,CHA-A,122
,,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,49
,,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,538
,,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,361
,,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,270
,,,,,,North,355
,,,,,,South,276
,,CLL,Easterwood Field,College Station,TX,CLL01,33
,,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,455
,,,,,,C Checkpoint,688
,,,,,,D Checkpoint,297
,,,,,,E Checkpoint,826
,,CMH,John Glenn Columbus International,Columbus,OH,A,306
,,,,,,B,295
,,,,,,C,102
,,CMX,Houghton County Memorial,Calumet,MI,Gate,51
,,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,271
,,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,46
,,CRW,West Virginia International Yeager,Charleston,WV,CRW01,80
,,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,540
,,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,0
,,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,93
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,"1,228"
,,DAY,James M Cox Dayton International,Dayton,OH,Main,96
,,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,278
,,,,,,North Checkpoint,"1,071"
,,,,,,South Checkpoint,807
,,DEC,Decatur,Decatur,IL,Checkpoint A,25
,,DEN,Denver International,Denver,CO,A Bridge,745
,,,,,,North,"1,577"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,08:00,DEN,Denver International,Denver,CO,South,"2,615"
,,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,208
,,,,,,A21,296
,,,,,,A35,142
,,,,,,B30,143
,,,,,,B9,206
,,,,,,C10,286
,,,,,,C21,606
,,,,,,C30,210
,,,,,,D18,366
,,,,,,D22,56
,,,,,,D30,482
,,,,,,E16,136
,,,,,,E18,329
,,,,,,E33,262
,,,,,,E8,194
,,DHN,Dothan Regional,Dothan,AL,DHN-A,2
,,DLH,Duluth International,Duluth,MN,Checkpoint 1,1
,,DRO,Durango-La Plata County,Durango,CO,Checkpoint,8
,,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),346
,,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,272
,,,,,,Blue-2,297
,,,,,,Red 1,712
,,,,,,Red 2,440
,,,,,,Red 3,413
,,,,,,Red 5,127
,,,,,,Red 6,119
,,ECP,Northwest Florida Beaches International Airport,West Bay,FL,Checkpoint 1,411
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,340
,,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,0
,,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,"1,583"
,,,,,,CKPT-B1,482
,,,,,,CKPT-B2,56
,,,,,,CKPT-B3,86
,,,,,,CKPT-C1,"2,019"
,,EYW,Key West International,Key West,FL,EYW Checkpoint,143
,,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,135
,,FAR,Hector International,Fargo,ND,Gate,68
,,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,186
,,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,0
,,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,11
,,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,"1,435"
,,,,,,T2 Checkpoint,401
,,,,,,T3E Checkpoint,514
,,,,,,T3F Checkpoint,521
,,,,,,T4 Checkpoint,692
,,FNT,Bishop International,Flint,MI,AOO-01,2
,,FSD,Joe Foss Field,Sioux Falls,SD,Gate,186
,,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,125
,,GEG,Spokane International,Spokane,WA,GEG-A/B,136
,,,,,,GEGC,60
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,16
,,GNV,Gainesville Regional,Gainesville,FL,GNV A,86
,,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,174
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,08:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,56
,,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,4
,,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,146
,,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,111
,,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,68
,,,,,,South Concourse,34
,,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,218
,,GUM,Guam International,Tamuning,GU,GUM01,38
,,HNL,Daniel K Inouye International,Honolulu,HI,Mauka,191
,,HOU,William P Hobby,Houston,TX,CENTRAL,831
,,HPN,Westchester County,White Plains,NY,Main Terminal,235
,,HRL,Valley International,Harlingen,TX,HRL01,135
,,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,98
,,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,167
,,HVN,Tweed/New Haven,New Haven,CT,Gate 1,23
,,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,542
,,,,,,Employee Checkpoint,56
,,,,,,FIS Checkpoint,6
,,,,,,Passenger Screening Area:  PreCheck,236
,,,,,,West Mezzanine,461
,,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,304
,,,,,,12/AS Terminal,386
,,,,,,20/B Terminal,537
,,,,,,21/B-Employee,109
,,,,,,31/CS Terminal,693
,,,,,,40/D Terminal,746
,,,,,,71/FIS Checkpoint,420
,,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,129
,,ILM,Wilmington International,Wilmington,NC,Terminal,150
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,209
,,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,31
,,ITO,Hilo International,Hilo,HI,ITO01,156
,,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,314
,,JAC,Jackson Hole,Jackson,WY,JAC 01,2
,,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,4
,,,,,,JAN-West,98
,,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,728
,,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,132
,,,,,,Terminal 4 FIS CP,187
,,,,,,Terminal 4 Main,"1,461"
,,,,,,Terminal 5,"1,959"
,,,,,,Terminal 7,255
,,,,,,Terminal 8,779
,,JNU,Juneau International,Juneau,AK,JNU-01,22
,,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,446
,,KTN,Ketchikan International,Ketchikan,AK,KTN-01,52
,,LAN,Capital Region International,Lansing,MI,Gate,0
,,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,515
,,,,,,Term 1 - C,391
,,,,,,Term 1 - CX,981
,,,,,,Term 1 - D,883
,,,,,,Terminal 3 - E Lower (1),126
,,,,,,Terminal 3 - E Upper,934
,,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,"1,196"
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,08:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,300
,,,,,,Terminal 1.5 – Passenger,254
,,,,,,Terminal 3 - Delta One,12
,,,,,,Terminal 3 - Passenger,"1,477"
,,,,,,Terminal 4 - FIS,62
,,,,,,Terminal 4 - Passenger,585
,,,,,,Terminal 5 - Passenger,589
,,,,,,Terminal 5A - Passenger,486
,,,,,,Terminal 6 - Passenger,866
,,,,,,Terminal 7 - Passenger,"1,315"
,,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,98
,,LCK,Rickenbacker International,Columbus,OH,Checkpoint 1,36
,,LEB,Lebanon Municipal,West Lebanon,NH,GATE 1-2,4
,,LEX,Blue Grass,Lexington,KY,LEX-A,113
,,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,10
,,LGA,LaGuardia,Flushing,NY,TA CHK,170
,,,,,,TB-CHK,"1,539"
,,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,252
,,LIH,Lihue,Lihue,HI,LIH01,322
,,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,224
,,LNK,Lincoln,Lincoln,NE,North Hold,51
,,LYH,Lynchburg Regional/Preston Glenn Field,Lynchburg,VA,LYH - Checkpoint,0
,,MBL,Manistee County/Blacker,Manistee,MI,MBL1,8
,,MBS,MBS International,Freeland,MI,Passenger Terminal,0
,,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,"1,023"
,,MCN,Middle Georgia Regional,Macon,GA,MCN-A,20
,,MCO,Orlando International,Orlando,FL,EAST Checkpoint,"1,624"
,,,,,,SOUTH Checkpoint,771
,,,,,,WEST Checkpoint,"2,785"
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,23
,,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,"1,196"
,,MEM,Memphis International,Memphis,TN,MEM-B,794
,,MFE,Mc Allen Miller International,McAllen,TX,MFE01,27
,,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,4
,,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,64
,,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,55
,,MIA,Miami International,Miami,FL,Central-E,699
,,,,,,Central-FA-Upper,147
,,,,,,Central-G,262
,,,,,,North 1,520
,,,,,,North 2,580
,,,,,,North 3,"1,104"
,,,,,,North 4,202
,,,,,,North FIS,602
,,,,,,South-H,432
,,,,,,South-J1,481
,,MKE,General Mitchell International,Milwaukee,WI,CONC C,223
,,,,,,CONC D,354
,,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,20
,,MLI,Quad Cities International,Moline,IL,Checkpoint A,156
,,MOB,Mobile Regional,Mobile,AL,MOB-A,66
,,MRY,Monterey Regional,Monterey,CA,MRY02,7
,,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,129
,,,,,,Checkpoint Bravo,41
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,08:00,MSO,Missoula Montana,Missoula,MT,Main Security Screen,7
,,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,"1,152"
,,,,,,South CP,973
,,,,,,T2 CP1,357
,,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,998
,,MTJ,Montrose Regional,Montrose,CO,MTJZ,56
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,546
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,1
,,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,246
,,,,,,TERM2,731
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,542
,,,,,,OGG02,297
,,OGS,Ogdensburg International,Ogdensburg,NY,Gate Area #1,24
,,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,320
,,OMA,Eppley Airfield,Omaha,NE,Terminal A,175
,,,,,,Terminal B,229
,,ONT,Ontario International,Ontario,CA,T2,156
,,,,,,T4,320
,,ORD,Chicago O'Hare International,Chicago,IL,1,"1,083"
,,,,,,10,805
,,,,,,10A,11
,,,,,,2,803
,,,,,,3A,408
,,,,,,4B,21
,,,,,,5,474
,,,,,,6,141
,,,,,,6A,52
,,,,,,7,545
,,,,,,7A,656
,,,,,,8,227
,,,,,,9,368
,,ORF,Norfolk International,Norfolk,VA,Conc. A Checkpoint,156
,,,,,,Conc. B Checkpoint,314
,,PAE,Snohomish County (Paine Field),Snohomish County,WA,PAE Main,17
,,PBG,Plattsburgh International,Plattsburgh,NY,Checkpoint 1,60
,,PBI,Palm Beach International,West Palm Beach,FL,PBI A/B,262
,,,,,,PBI C,214
,,PDX,Portland International,Portland,OR,PDX A/B/C,712
,,,,,,PDX D/E,585
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,199
,,PHF,Newport News/Williamsburg International,Newport News,VA,PHF Checkpoint,20
,,PHL,Philadelphia International,Philadelphia,PA,A East,333
,,,,,,A West Sec 7,196
,,,,,,Checkpoint B,428
,,,,,,Checkpoint C,307
,,,,,,Checkpoint D\E,"1,132"
,,,,,,Checkpoint F,112
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,959
,,,,,,T-4 A,786
,,,,,,T-4 B,569
,,,,,,T-4 C,627
,,,,,,T-4 D,325
,,PIA,General Downing - Peoria International,Peoria,IL,Checkpoint A,88
,,PIE,St Pete-Clearwater International,Clearwater,FL,PIE A,4
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,08:00,PIE,St Pete-Clearwater International,Clearwater,FL,PIE B,114
,,PIT,Pittsburgh International,Pittsburgh,PA,Alternate Checkpoint,136
,,,,,,Main Checkpoint,791
,,PNS,Pensacola International,Pensacola,FL,PNS-A,411
,,PRC,Prescott Regional - Ernest A Love Field,Prescott,AZ,PRC01,9
,,PSP,Palm Springs International,Palm Springs,CA,PSP01,50
,,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,227
,,PVU,Provo Municipal,Utah County,UT,Checkpoint 1,254
,,RAP,Rapid City Regional,Rapid City,SD,1,51
,,RDM,Roberts Field,Redmond,OR,RDMZ,140
,,RDU,Raleigh-Durham International,RDU Airport,NC,Employee Screening Checkpoint (ESC),23
,,,,,,Terminal 1 Checkpoint,151
,,,,,,Terminal 2 Checkpoint,707
,,RIC,Richmond International,Richmond,VA,RIC Concourse A,191
,,,,,,RIC Concourse B,155
,,RKD,Knox County Regional,Rockland,ME,Gate 1,8
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,651
,,ROA,Roanoke/Blacksburg Regional (Woodrum Field),Roanoke,VA,ROA01,38
,,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,224
,,RST,Rochester International,Rochester,MN,Main Checkpoint,1
,,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,183
,,,,,,Checkpoint B Upper,88
,,,,,,Checkpoint C Lower,40
,,,,,,Checkpoint D Lower,162
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,SAN,San Diego International,San Diego,CA,CKPT-2,486
,,,,,,CKPT-3,323
,,,,,,CKPT-5,723
,,,,,,CKPT-6,586
,,SAT,San Antonio International,San Antonio,TX,SAT01,707
,,,,,,SAT02,334
,,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,316
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,59
,,SBN,South Bend International,South Bend,IN,A CONC,27
,,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,16
,,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,286
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,6
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP  IAF,174
,,,,,,SCP 1,362
,,,,,,SCP 2,"1,199"
,,,,,,SCP 3,997
,,,,,,SCP 4,"1,048"
,,,,,,SCP 5,813
,,SFB,Orlando Sanford International,Sanford,FL,SFB-02,356
,,SFO,San Francisco International,San Francisco,CA,Employee Security Checkpoint D,26
,,,,,,Employee Security Checkpoint F,23
,,,,,,Security Checkpoint A,255
,,,,,,Security Checkpoint B,624
,,,,,,Security Checkpoint D,972
,,,,,,Security Checkpoint F-1,"1,835"
,,,,,,Security Checkpoint G,519
,,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,120
,,SGU,St George Regional,St. George,UT,SGUZ,33
,,SHR,Sheridan County,Sheridan,WY,SHR 01,5
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,08:00,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,42
,,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,291
,,,,,,Terminal B North,750
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint 5,454
,,,,,,Checkpoint BC,652
,,SLC,Salt Lake City International,Salt Lake City,UT,International,16
,,,,,,Main,"1,983"
,,SMF,Sacramento International,Sacramento,CA,Central B,906
,,,,,,Terminal A,413
,,SNA,John Wayne/Orange County,Santa Ana,CA,CKPT A,249
,,,,,,CKPT B,342
,,,,,,CKPT C,532
,,SRQ,Sarasota/Bradenton International,Sarasota,FL,SRQ B,301
,,STL,St Louis Lambert International,St Louis,MO,T1-A,307
,,,,,,T1-C,293
,,,,,,T2-E,465
,,,,,,T2-F,179
,,STT,Cyril E King,St Thomas,VI,STT B,35
,,STX,Henry E Rohlsen,Christiansted,VI,STX-B,70
,,SUN,Friedman Memorial,Hailey,ID,SUN-Ckpt,6
,,SWF,New York Stewart International,New  Windor,NY,Main Checkpoint,150
,,SYR,Syracuse Hancock International,North Syracuse,NY,Central,96
,,TLH,Tallahassee International,Tallahassee,FL,TLH A,46
,,TPA,Tampa International,Tampa,FL,TPA A,438
,,,,,,TPA C,841
,,,,,,TPA E,416
,,,,,,TPA F,477
,,TRI,Tri-Cities,Blountville,TN,TRI-A,20
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,401
,,TUS,Tucson International,Tucson,AZ,ACP,146
,,,,,,BCP,197
,,TVC,Cherry Capital,Traverse City,MI,TVC1,51
,,TYR,Tyler Pounds Regional,Tyler,TX,TYR01,33
,,TYS,Mc Ghee Tyson,Alcoa,TN,Checkpoint 1,217
,,VPS,Eglin AFB/Destin-Ft Walton Beach,Eglin Air Force Base,FL,VPS-A,335
,,,,,,VPS-C,68
,,XNA,Northwest Arkansas National,Bentonville,AR,Checkpoint 2,307
,09:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,151
,,ABI,Abilene Regional,Abilene,TX,ABIA,74
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,750
,,ACK,Nantucket Memorial,Nantucket,MA,Main Terminal - 1,119
,,ACT,Waco Regional,Waco,TX,ACTA,52
,,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,24
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,24
,,AEX,Alexandria International,Alexandria,LA,AEX01,30
,,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,94
,,ALB,Albany International,Albany,NY,Main Checkpoint,419
,,ALO,Waterloo Regional,Waterloo,IA,ALO Passenger,12
,,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,117
,,ANC,Ted Stevens Anchorage International,Anchorage,AK,International,5
,,,,,,South Checkpoint,528
,,ASE,Aspen-Pitkin County/Sardy Field,Aspen,CO,Checkpoint 1,53
,,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Arrival Checkpoint,176
,,,,,,F Departure Checkpoint,554
Date,"Hour
of
Day",Airport,,City,State,Checkpoint,"Total
Pax +
KCM
PAX"
8/5/2023,09:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Lower North Checkpoint,182
,,,,,,Main Checkpoint,"1,600"
,,,,,,New T North Checkpoint,723
,,,,,,T South Checkpoint,867
,,ATW,Appleton International,Appleton,WI,Checkpoint,160
,,AUS,Austin-Bergstrom International,Austin,TX,AUS01,593
