hourly_temp_2m,hourly_relative_humidity,hourly_precipitation,wind_speed_100,Airline_code
24.435,18.698524,0.,4.8433046,BIH
25.585,17.332338,0.,5.495161,BIH
26.984999,15.270319,0.,5.495161,BIH
28.835,14.116067,0.,6.193674,BIH
30.935,12.237991,0.,9.0645685,BIH
32.735,9.6728735,0.,12.9249525,BIH
33.785,8.884272,0.,14.689589,BIH
34.135002,8.647447,0.,15.463244,BIH
29.667501,48.07261,0.,17.643673,LBB
28.7175,51.430534,0.,19.8,LBB
26.9675,58.230774,0.,26.983194,LBB
23.7675,72.22475,0.,32.76198,LBB
22.567501,77.17318,0.,31.353085,LBB
22.2675,78.102135,0.,28.739187,LBB
21.8675,79.77894,0.,25.932495,LBB
21.3675,81.741295,0.,24.29133,LBB
20.8675,84.02484,0.,21.626984,LBB
20.417501,86.38693,0.,21.602999,LBB
20.167501,88.8399,0.,21.2522,LBB
20.067501,91.08745,0.,21.288757,LBB
19.9675,93.38828,0.,19.386591,LBB
21.2175,87.82286,0.,16.09969,LBB
23.167501,79.46047,0.,12.738099,LBB
25.3675,70.951965,0.,13.397612,LBB
27.817501,62.180756,0.,15.111424,LBB
30.1175,54.259907,0.,15.876775,LBB
32.067497,48.40156,0.,16.23596,LBB
33.7175,43.296932,0.,21.746504,LBB
34.4675,41.009922,0.,17.873556,LBB
25.317501,75.46777,6.9,21.129885,LBB
27.4675,62.878872,0.,27.729347,LBB
30.917501,51.51085,0.,14.336861,LBB
21.305,49.646225,0.,19.878391,SJC
20.055,55.803986,0.,24.912935,SJC
19.005001,61.166637,0.,22.322903,SJC
17.755001,66.81148,0.,20.172853,SJC
16.805,72.127625,0.,16.485485,SJC
16.205,76.42897,0.,15.696165,SJC
15.505,82.324425,0.,14.904173,SJC
15.1050005,85.02091,0.1,13.779114,SJC
14.755,86.38975,0.1,12.594856,SJC
14.455,87.21559,0.1,12.10157,SJC
14.155001,87.76323,0.1,10.948973,SJC
13.755,88.89182,0.1,9.83268,SJC
12.955,92.42181,0.1,1.484318,SJC
12.6050005,93.941414,0.1,1.9386592,SJC
12.6050005,93.32287,0.2,4.5536795,SJC
12.8550005,90.90151,0.1,5.154415,SJC
13.805,85.16177,0.,4.8433046,SJC
15.805,75.11341,0.,5.692099,SJC
17.905,66.40273,0.,6.792466,SJC
20.005001,56.724674,0.,8.534353,SJC
22.055,48.701992,0.,11.91812,SJC
23.605,43.89537,0.,15.315873,SJC
24.755001,40.833046,0.,19.64228,SJC
24.905,41.011326,0.,22.38378,SJC
25.8935,91.727875,2.1,7.5942082,MYR
25.3435,87.64157,0.,16.203999,MYR
25.6935,84.54973,0.,14.512064,MYR
25.7435,84.81136,0.,20.140705,MYR
25.2435,84.75898,0.,18.25026,MYR
24.793499,84.71162,0.,20.898611,MYR
24.543499,83.4008,0.,19.245697,MYR
24.2435,83.87928,0.,16.65754,MYR
24.0935,84.637505,0.,16.954432,MYR
23.6435,88.03046,0.,14.04,MYR
23.793499,87.23917,0.,13.797912,MYR
24.1435,87.00455,0.,15.5843,MYR
24.8935,88.13541,0.,18.129137,MYR
26.4935,85.658844,0.,14.168641,MYR
27.1435,81.459526,0.,6.1094027,MYR
28.6435,72.414894,1.1,8.891343,MYR
25.543499,92.53615,2.1,9.,MYR
25.4935,85.04262,3.,12.313894,MYR
26.4435,81.372086,0.,12.599998,MYR
25.4435,85.55448,0.4,13.089354,MYR
24.9935,88.947754,1.2,12.88981,MYR
23.9935,97.32851,1.8,14.565548,MYR
23.3435,98.50079,4.4,18.59845,MYR
23.0935,97.60629,7.3,22.42427,MYR
23.651,69.532394,0.,19.694992,ROA
22.601,73.1619,0.,20.730501,ROA
22.201,74.49131,0.,19.386593,ROA
21.701,75.834114,0.,23.110205,ROA
21.001,79.659706,0.,23.510508,ROA
20.351,83.43893,0.,20.674156,ROA
20.051,85.5388,0.,19.483284,ROA
20.401,83.70834,0.,19.721298,ROA
19.951,85.25899,0.,21.42227,ROA
19.551,86.30302,0.,23.023117,ROA
19.701,84.96371,0.,21.734581,ROA
19.801,84.70593,0.,21.900904,ROA
21.301,79.701096,0.,15.7908325,ROA
22.401,70.17778,0.,17.148247,ROA
24.201,54.150436,0.,18.79255,ROA
25.451,48.65475,0.,15.077082,ROA
27.001,44.39709,0.,11.792404,ROA
28.351,39.715786,0.,7.628263,ROA
29.401,36.647503,0.,4.6938252,ROA
30.151,35.099277,0.,3.6179552,ROA
30.601,34.317673,0.,3.396233,ROA
31.201,32.306065,0.,6.6087217,ROA
30.351,31.65086,0.,17.477621,ROA
27.901,38.820484,0.,27.059933,ROA
27.139,79.75809,0.,8.707237,PIE
27.338999,80.7519,0.,3.219938,PIE
27.088999,83.938354,0.,6.5693827,PIE
26.689,88.020164,0.,11.901798,PIE
26.439,89.86239,0.,12.074766,PIE
26.239,92.29753,0.,13.441071,PIE
26.588999,90.95212,0.,15.629971,PIE
26.989,85.45137,0.,19.67195,PIE
27.289,82.71074,0.,22.702845,PIE
27.389,81.98106,0.,22.702845,PIE
27.389,81.98106,0.,22.406927,PIE
27.489,81.993164,0.,22.33161,PIE
28.989,76.96046,0.,19.694992,PIE
30.189,71.175896,0.,20.771093,PIE
31.039,66.990105,0.1,23.4,PIE
31.489,65.295715,0.2,27.059933,PIE
29.838999,69.21397,2.3,31.122828,PIE
29.838999,73.27663,1.3,29.088802,PIE
30.189,72.4649,0.4,29.15778,PIE
28.338999,75.7154,1.,35.16225,PIE
27.389,79.551605,1.5,27.112564,PIE
27.838999,78.897896,0.1,27.219902,PIE
28.088999,77.755806,0.1,26.208395,PIE
28.139,80.1316,0.,24.162947,PIE
25.1325,25.47116,0.,14.05845,JAC
24.3325,34.864193,0.,5.692099,JAC
21.6325,52.792366,0.,7.24486,JAC
21.2325,38.22812,0.,5.4833565,JAC
16.4325,54.319736,0.,5.0142193,JAC
14.3325,60.471928,0.,8.587338,JAC
13.282499,62.766182,0.,10.315115,JAC
13.182501,60.823093,0.,8.766573,JAC
11.3825,66.58828,0.,9.47012,JAC
11.682501,62.611706,0.,7.92,JAC
9.8825,69.350876,0.,7.289444,JAC
9.1325,71.168816,0.,8.089993,JAC
11.282499,68.2027,0.,5.5887027,JAC
11.282499,69.874084,0.,6.989936,JAC
14.0825,60.204464,0.,8.209263,JAC
17.0325,48.987183,0.,6.792466,JAC
19.8325,39.435146,0.,3.6179552,JAC
22.6825,33.111572,0.,9.3876505,JAC
24.6825,31.559813,0.,18.079027,JAC
26.3325,24.22593,0.,22.461807,JAC
26.8325,22.871794,0.,22.539564,JAC
26.8825,23.371538,0.,21.437386,JAC
27.4325,21.84886,0.,20.111729,JAC
27.2325,21.951408,0.,18.626305,JAC
26.991499,53.98905,0.,29.940662,JMS
25.5415,51.428795,0.,27.645092,JMS
24.741499,50.724262,0.,35.931534,JMS
25.0415,43.569534,0.,41.548428,JMS
24.491499,42.70308,0.,42.366966,JMS
23.3415,43.968464,0.,38.141315,JMS
21.8915,47.535347,0.,31.06239,JMS
21.0915,49.588814,0.,32.138947,JMS
19.5415,56.42111,0.,24.248613,JMS
17.741499,69.73486,0.,19.930477,JMS
16.4415,87.39848,0.,26.220753,JMS
15.841499,94.39099,0.,26.478971,JMS
15.591499,89.62046,0.,21.980644,JMS
16.0915,85.40358,0.,20.608229,JMS
17.241499,79.64677,0.,19.826164,JMS
18.741499,74.38514,0.,15.175612,JMS
20.1415,70.1977,0.,10.630672,JMS
21.3915,66.48272,0.,11.966953,JMS
21.4415,66.06636,0.,15.517629,JMS
22.3415,62.53542,0.,17.698677,JMS
22.991499,57.832905,0.,18.532133,JMS
23.4415,47.48417,0.,24.122683,JMS
23.1415,43.76634,0.,24.216522,JMS
22.491499,46.291054,0.,24.162945,JMS
25.011,46.825542,0.,9.227524,DTW
22.911001,56.150208,0.,4.8965297,DTW
20.811,68.75973,0.,20.073025,DTW
19.711,76.97993,0.,19.228851,DTW
18.211,85.622635,0.,14.773164,DTW
18.211,83.72479,0.,14.480773,DTW
17.861,85.58679,0.,16.179985,DTW
17.211,91.48265,0.,15.39184,DTW
17.261,89.74655,0.,17.555307,DTW
16.011,89.942696,0.,16.311613,DTW
14.361,93.41079,0.,13.797913,DTW
15.761001,88.19155,0.,16.58346,DTW
18.461,78.54122,0.,14.973577,DTW
21.361,68.86807,0.,11.119281,DTW
24.361,53.150005,0.,7.42159,DTW
26.211,42.898537,0.,9.178235,DTW
27.461,39.72746,0.,8.647496,DTW
28.511,37.984818,0.,9.3669195,DTW
29.661001,34.39396,0.,11.570515,DTW
30.161001,32.874363,0.,13.363711,DTW
30.611,31.203777,0.,12.245294,DTW
30.811,29.354256,0.,12.144331,DTW
30.411001,29.735733,0.,14.168641,DTW
29.711,30.648134,0.,17.654688,DTW
29.5915,32.933304,0.,30.54701,MOT
27.991499,36.614384,0.,29.533169,MOT
25.6415,41.628094,0.,27.661497,MOT
23.491499,46.258015,0.,26.009844,MOT
22.0915,50.6895,0.,25.02971,MOT
20.241499,57.920597,0.,20.111729,MOT
18.741499,64.21236,0.,16.09969,MOT
17.6915,71.113686,0.,14.986553,MOT
17.5915,80.21377,0.,27.80403,MOT
16.6415,89.12429,0.,25.277023,MOT
15.8914995,93.18537,0.,21.518847,MOT
15.091499,95.89732,0.,19.08,MOT
14.6414995,91.02174,0.,17.727943,MOT
14.9415,86.12554,0.,12.605142,MOT
15.9415,80.51275,0.,9.0645685,MOT
17.741499,72.535576,0.,8.39657,MOT
19.491499,65.012794,0.,12.88981,MOT
20.491499,56.658066,0.,13.905509,MOT
21.3915,51.520397,0.,16.394829,MOT
22.241499,46.532063,0.,17.373497,MOT
22.741499,44.24352,0.,17.28,MOT
23.1915,40.940487,0.,19.08,MOT
23.1915,39.182957,0.,21.746504,MOT
22.8915,36.899765,0.,20.774214,MOT
21.5615,75.33331,0.,25.02971,KCM
21.6115,69.359604,0.,25.862436,KCM
21.3115,66.039085,0.,25.233404,KCM
21.5615,60.171745,0.,24.43761,KCM
23.6115,47.217743,0.,22.961115,KCM
25.3615,41.82573,0.,24.75638,KCM
27.4615,35.86631,0.,27.908709,KCM
29.4115,30.463669,0.,27.558228,KCM
30.8615,27.844166,0.,22.768398,KCM
32.011497,24.720047,0.,17.31746,KCM
32.261497,24.868946,0.,19.486609,KCM
31.8115,26.379005,0.,24.640942,KCM
31.8615,25.868168,0.,9.47012,KCM
31.7115,26.44057,0.,22.73707,KCM
31.0115,27.42293,0.,27.943514,KCM
29.3115,29.731623,0.,33.12978,KCM
28.1115,31.239801,0.,33.29173,KCM
26.6115,32.869766,0.,37.998337,KCM
25.4115,34.231808,0.,37.998337,KCM
24.4115,35.847263,0.,36.304707,KCM
23.5615,38.239975,0.,35.632725,KCM
22.6615,40.65299,0.,28.460497,KCM
21.8115,42.52304,0.,27.497026,KCM
21.3615,40.283817,0.,28.820242,KCM
33.932503,15.495772,0.,6.4096174,GEG
33.3325,15.912881,0.,13.084402,GEG
32.482502,15.72251,0.,16.595179,GEG
30.332499,21.982193,0.,15.778518,GEG
27.1325,24.867367,0.,16.42247,GEG
26.3825,23.651773,0.,15.315873,GEG
25.932499,23.367405,0.,19.586119,GEG
24.3825,25.99073,0.,19.809813,GEG
23.9825,27.189445,0.,23.177402,GEG
22.082499,32.59813,0.,19.483284,GEG
20.8825,37.087894,0.,13.441071,GEG
20.2825,37.043934,0.,11.792404,GEG
19.832499,43.725918,0.,14.408997,GEG
20.7825,43.104855,0.,19.201874,GEG
21.182499,48.14202,0.,38.400375,GEG
21.3825,54.67827,0.3,26.674032,GEG
21.832499,56.80377,0.9,18.455048,GEG
23.1325,51.807034,0.4,24.063513,GEG
25.0325,41.04707,0.1,14.57889,GEG
25.332499,40.0533,0.3,16.575644,GEG
23.5325,48.777668,0.4,27.66384,GEG
25.3825,39.537857,0.,15.192682,GEG
26.6325,35.0425,0.,13.627795,GEG
27.5325,30.147705,0.,25.045238,GEG
26.956501,42.407387,0.,5.315336,STL
24.4065,68.378525,0.,7.9932966,STL
22.1065,70.12193,0.,11.019764,STL
22.0065,68.11902,0.,15.226764,STL
21.6565,66.53776,0.,19.61587,STL
20.5065,70.267235,0.,17.462784,STL
19.6565,74.53975,0.,15.077082,STL
18.4065,82.94617,0.,11.113451,STL
17.8565,86.69027,0.,6.87779,STL
17.706501,83.397934,0.,11.212135,STL
17.7565,82.33595,0.,18.775303,STL
17.8565,83.68413,0.,19.813087,STL
18.7565,84.59305,0.,14.336861,STL
21.0065,76.93449,0.,14.480773,STL
23.7565,66.33704,0.,8.209263,STL
26.206501,54.308098,0.,9.504272,STL
27.8065,46.522766,0.,11.384198,STL
28.8065,42.50456,0.,10.630672,STL
29.8065,37.97445,0.,9.83268,STL
30.456501,35.529545,0.,9.360001,STL
30.956501,34.192802,0.,9.387651,STL
31.206501,33.3809,0.,9.449572,STL
31.2565,33.613132,0.,9.422101,STL
30.9065,35.423855,0.,10.44,STL
24.813,46.16246,0.,10.883676,LAN
22.063,60.48489,0.,13.450708,LAN
20.363,58.719093,0.,22.319998,LAN
19.363,64.34889,0.,21.605999,LAN
18.013,72.58447,0.,17.533146,LAN
17.113,77.58018,0.,19.242327,LAN
16.563,81.65436,0.,17.902534,LAN
15.813,85.93229,0.,15.273505,LAN
15.313,88.44053,0.,15.629972,LAN
15.013,89.28472,0.,15.893093,LAN
14.813,89.26897,0.,16.09969,LAN
15.462999,86.45922,0.,16.055353,LAN
18.213001,79.26919,0.,16.73516,LAN
21.013,69.24322,0.,11.4862,LAN
23.763,59.148376,0.,11.269782,LAN
25.963001,48.791237,0.,15.463244,LAN
27.413,41.30435,0.,18.782204,LAN
28.463001,37.11013,0.,19.296133,LAN
29.313,34.523624,0.,19.483284,LAN
29.913,32.697563,0.,19.011953,LAN
30.413,31.563625,0.,18.11841,LAN
30.313,31.12165,0.,18.057508,LAN
30.213001,30.991243,0.,18.709612,LAN
29.313,32.42334,0.,23.510508,LAN
24.727999,54.986805,0.,16.87398,GRI
23.328,64.37872,0.,17.782686,GRI
21.328,68.42113,0.,22.226902,GRI
20.377998,69.119095,0.,25.744402,GRI
19.778,69.001175,0.,27.852928,GRI
19.328,69.36222,0.,29.337238,GRI
18.977999,70.66132,0.,29.882166,GRI
18.678,71.5308,0.,29.795301,GRI
18.377998,71.94313,0.,30.070238,GRI
18.328,71.46594,0.,32.058197,GRI
18.227999,73.57598,0.,30.312769,GRI
18.028,77.217026,0.,29.59235,GRI
18.877998,81.9479,0.,30.10685,GRI
20.227999,81.85642,0.,30.888754,GRI
21.977999,78.55178,0.,23.966375,GRI
23.778,75.69022,0.,22.9724,GRI
25.578,71.65285,0.,24.312662,GRI
27.028,64.963806,0.,27.859905,GRI
28.078,59.9668,0.,28.277763,GRI
28.928,56.724022,0.,28.460497,GRI
29.477999,55.120277,0.,27.859905,GRI
29.377998,55.267242,0.,29.495842,GRI
29.428,56.318356,0.,26.415268,GRI
29.328,57.885155,0.,23.795427,GRI
28.526,64.67952,0.,28.732422,ABY
27.476,68.3426,0.,26.576681,ABY
26.626,75.67549,0.,23.34455,ABY
26.075998,80.58855,0.,19.33639,ABY
25.675999,84.03706,0.,20.767975,ABY
25.175999,86.048386,0.,22.26477,ABY
25.026,88.41367,0.,23.233252,ABY
24.776,92.49485,0.,24.458813,ABY
24.675999,92.7689,0.,24.458813,ABY
24.425999,93.60015,0.,21.437386,ABY
24.325998,94.44714,0.,22.473343,ABY
24.976,91.95007,0.,24.33664,ABY
24.675999,93.61174,1.4,24.066206,ABY
25.626,90.34555,1.3,26.260265,ABY
24.325998,92.75063,3.9,26.66188,ABY
23.825998,97.61926,10.7,25.537172,ABY
25.226,91.68827,0.9,23.469128,ABY
26.126,87.44578,0.2,24.798225,ABY
27.376,80.756645,0.3,26.208395,ABY
29.575998,67.92143,0.1,24.693481,ABY
29.675999,65.91391,0.,24.482647,ABY
30.476,60.145077,0.,21.077686,ABY
30.626,58.90694,0.,21.2522,ABY
29.876,61.68432,0.,18.35647,ABY
38.260002,8.070622,0.,9.885262,PSP
37.56,8.1398115,0.,5.634891,PSP
36.71,11.894252,0.,11.966953,PSP
35.010002,17.037539,0.,21.175835,PSP
33.71,19.95423,0.,22.104116,PSP
32.010002,22.563557,0.,22.553934,PSP
31.11,20.422104,0.,22.881956,PSP
30.26,17.939375,0.,21.96,PSP
29.560001,15.569313,0.,21.605999,PSP
29.060001,13.958885,0.,20.478907,PSP
28.41,12.834615,0.,18.64369,PSP
27.66,12.122595,0.,17.227419,PSP
25.36,18.790062,0.,11.620809,PSP
26.41,16.296377,0.,22.086521,PSP
28.16,12.782952,0.,16.327497,PSP
30.76,9.87089,0.,10.805999,PSP
32.260002,10.14114,0.,5.904439,PSP
33.61,9.718923,0.,6.763786,PSP
35.010002,8.43942,0.,8.28,PSP
36.260002,7.588084,0.,9.255571,PSP
37.81,6.946159,0.,9.565437,PSP
39.16,7.3013606,0.,9.983106,PSP
40.010002,7.399629,0.,8.854829,PSP
40.91,6.8233457,0.,7.5942073,PSP
26.9725,86.22084,8.5,31.491255,GUM
28.0225,73.411545,0.8,30.222849,GUM
28.572498,77.82598,0.2,27.834309,GUM
28.072498,77.286964,0.2,27.067116,GUM
27.5225,82.73801,0.4,20.150354,GUM
25.822498,88.21254,1.7,21.09305,GUM
25.7725,91.99588,1.7,22.366402,GUM
25.422499,92.529655,1.5,19.35314,GUM
25.1225,92.79213,0.3,25.671307,GUM
25.422499,90.876785,0.2,24.379204,GUM
25.5225,91.43097,0.,26.6327,GUM
25.7725,90.3556,0.,26.717722,GUM
26.822498,82.90541,0.,27.56058,GUM
26.5225,84.129265,0.2,27.09822,GUM
26.7725,81.41326,0.1,27.155552,GUM
26.6225,81.88778,0.,25.509243,GUM
26.572498,81.38825,0.,22.862125,GUM
25.2725,87.90085,1.7,22.963936,GUM
25.172499,93.35393,1.3,19.13426,GUM
25.422499,93.646126,0.1,20.780453,GUM
25.1225,93.63233,0.5,22.077717,GUM
25.572498,92.537704,0.1,17.651016,GUM
25.2225,94.20038,2.1,15.876775,GUM
25.572498,92.26073,1.7,19.829433,GUM
23.672,95.283005,0.,8.913181,GTR
23.222,99.698296,0.8,6.8777895,GTR
23.022001,99.39646,4.3,5.506941,GTR
22.622002,100.,0.6,17.713316,GTR
22.472,100.,1.6,15.496736,GTR
22.522001,98.192245,0.2,12.496719,GTR
22.222,98.488174,0.,16.62249,GTR
21.872002,99.08807,0.,15.192682,GTR
21.622002,100.,0.,13.089354,GTR
21.822,99.69513,0.,12.738099,GTR
21.872002,99.39125,0.,11.440979,GTR
21.972,99.08877,0.,13.276144,GTR
22.022001,98.185486,0.,16.327497,GTR
23.172,92.12581,0.,17.339897,GTR
24.122002,85.160515,0.,16.563911,GTR
25.672,75.52431,0.,14.84318,GTR
27.022001,67.003,0.,10.966713,GTR
27.872002,64.14476,0.,9.826088,GTR
28.772001,59.940437,0.,10.1887,GTR
29.422,57.372913,0.,9.178235,GTR
29.772001,55.880444,0.,8.404285,GTR
29.822,55.719913,0.,8.161764,GTR
29.522001,57.219574,0.,10.195057,GTR
28.672,64.11789,0.,10.182337,GTR
39.171497,20.472067,0.,24.95452,TEX
37.5715,24.299881,0.,26.61323,TEX
36.0715,27.60096,0.1,37.894165,TEX
32.7215,41.699677,0.,33.09651,TEX
31.8215,44.5697,0.,30.472675,TEX
31.3715,44.30887,0.,32.917862,TEX
30.8715,43.34303,0.,33.05145,TEX
29.921501,47.988304,0.,32.185287,TEX
29.0715,54.50805,0.,31.826931,TEX
28.5715,56.63809,0.,32.55363,TEX
28.0715,56.34064,0.,28.8,TEX
27.3715,56.702652,0.,25.02971,TEX
25.9715,63.140587,0.,22.884789,TEX
26.8715,59.129284,0.,29.144438,TEX
28.3715,55.019657,0.,26.729847,TEX
30.021502,51.442287,0.,24.363249,TEX
32.2215,45.239044,0.,21.479664,TEX
34.5715,37.954933,0.,21.650938,TEX
36.7715,31.56535,0.,20.08916,TEX
38.5715,26.268166,0.,17.174677,TEX
39.8215,21.312582,0.,16.981165,TEX
41.1215,16.323946,0.,17.906157,TEX
41.0715,16.367304,0.,24.863466,TEX
39.8215,16.921095,0.,32.559605,TEX
22.9405,88.78588,0.,1.1384199,OHT
23.8405,81.0418,0.,11.631956,OHT
24.9905,73.34521,0.,4.0249224,OHT
26.0905,69.563446,0.,2.5959969,OHT
28.290499,60.201958,0.,6.379216,OHT
30.5905,50.16234,0.,8.654986,OHT
32.2405,44.264835,0.,4.6102495,OHT
33.440502,41.115692,0.,6.4096174,OHT
33.940502,40.994743,0.,12.181625,OHT
34.0905,42.333218,0.,14.372974,OHT
33.0405,45.59878,0.,11.457958,OHT
33.0905,43.805813,0.,5.6233797,OHT
33.9905,37.677,0.,12.413477,OHT
32.890503,45.27668,0.,16.363178,OHT
30.8905,52.795933,0.,18.204042,OHT
28.6905,59.736702,0.,12.0694,OHT
28.2405,59.81827,0.,11.503113,OHT
27.9405,61.062298,0.,9.339208,OHT
28.6405,56.831444,0.,6.3690495,OHT
27.8405,59.726006,0.,3.219938,OHT
26.290499,66.8554,0.,9.114471,OHT
26.040499,68.69768,0.,10.08,OHT
25.8905,69.95742,0.,6.28713,OHT
26.040499,68.48503,0.,3.319036,OHT
31.1,60.103672,0.,4.452954,EYW
31.1,60.103672,0.,5.506941,EYW
31.05,62.131367,0.,5.8603754,EYW
30.95,64.98866,0.,9.693296,EYW
30.8,66.74179,0.,12.768586,EYW
30.55,67.49943,0.,13.004922,EYW
30.45,66.47116,0.,11.298495,EYW
30.4,65.86216,0.,12.324414,EYW
30.35,67.66352,0.,15.496736,EYW
29.95,72.20709,0.,20.240198,EYW
29.75,73.70133,0.,21.203358,EYW
29.65,75.46784,0.,22.932877,EYW
29.8,76.62401,0.,18.723461,EYW
29.75,77.53345,0.,20.46941,EYW
29.85,77.318016,0.,21.178896,EYW
29.85,76.859764,0.,19.483284,EYW
29.9,74.16802,0.,16.45007,EYW
29.95,72.20709,0.,13.684735,EYW
30.1,70.52269,0.,12.413477,EYW
30.15,69.69017,0.,10.990322,EYW
30.15,69.48113,0.,10.514218,EYW
30.1,70.10064,0.,9.178235,EYW
30.05,70.30224,0.,4.6800003,EYW
30.05,70.93797,0.,4.3349743,EYW
30.1595,26.202477,0.,23.039999,RDD
30.6095,24.937487,0.,22.751316,RDD
30.0595,25.823542,0.,21.434364,RDD
28.9095,28.44747,0.,19.469975,RDD
27.0095,32.54052,0.,23.4,RDD
25.959501,34.618965,0.,23.377836,RDD
24.8595,36.958168,0.,22.366402,RDD
23.6595,38.00972,0.,20.633371,RDD
22.459501,39.508694,0.,16.595179,RDD
21.4095,41.97954,0.,16.808569,RDD
20.4095,45.252357,0.,15.39184,RDD
19.6595,48.37661,0.,13.679999,RDD
17.8595,55.060287,0.,8.049845,RDD
17.8595,56.75757,0.,7.2359104,RDD
18.6095,55.25212,0.,4.2136917,RDD
20.3595,48.56758,0.,2.0991426,RDD
22.459501,40.733482,0.,2.1897945,RDD
25.0095,34.35053,0.,1.4399999,RDD
27.6595,28.297495,0.,2.0364676,RDD
30.2595,23.36505,0.,4.0249224,RDD
32.7095,18.459288,0.,5.8048253,RDD
34.7595,12.964303,0.,6.8399997,RDD
35.9595,11.417609,0.,7.2805495,RDD
36.5095,11.117648,0.,7.771331,RDD
23.9115,58.99408,0.,10.464798,TBN
22.5615,71.10356,0.,10.137692,TBN
21.0615,72.19746,0.,12.031756,TBN
20.3615,73.00254,0.,13.104198,TBN
19.261501,76.41732,0.,14.512064,TBN
18.5615,79.31859,0.,11.792404,TBN
17.9115,81.56285,0.,11.720751,TBN
16.9115,86.04273,0.,12.24,TBN
16.3615,88.52854,0.,13.493999,TBN
16.011501,90.23388,0.,13.830749,TBN
15.6615,91.68063,0.,15.03835,TBN
15.461499,92.56282,0.,15.856354,TBN
16.8115,92.34098,0.,16.92383,TBN
19.7115,84.69633,0.,16.039202,TBN
22.761501,73.18976,0.,7.928177,TBN
24.8615,58.84259,0.,7.8954163,TBN
26.3615,48.73983,0.,6.193674,TBN
27.511501,43.53887,0.,4.1046314,TBN
28.4615,41.19243,0.,3.6179552,TBN
29.3115,39.08629,0.,4.2136917,TBN
29.9615,37.649666,0.,5.506941,TBN
30.4615,36.23065,0.,5.937272,TBN
30.5615,35.79061,0.,6.519877,TBN
30.1115,37.569416,0.,6.87779,TBN
19.8665,44.035667,0.,27.181787,HXD
21.7665,38.91018,0.,20.620806,HXD
23.5665,33.94115,0.,13.276144,HXD
25.1165,28.771269,0.,16.42247,HXD
26.6165,25.427645,0.,17.298738,HXD
28.1165,22.413193,0.,17.373497,HXD
29.5165,21.324656,0.,15.778518,HXD
30.966501,19.897545,0.,11.792404,HXD
31.6165,19.042086,0.,15.463244,HXD
32.0165,18.167068,0.,13.70839,HXD
31.5165,18.88599,0.,9.693296,HXD
31.216501,19.1443,0.,7.754637,HXD
30.5665,19.456715,0.,6.6185193,HXD
25.4165,39.679203,0.2,31.037344,HXD
22.216501,48.10187,0.,47.45723,HXD
22.1665,46.511444,0.,34.776817,HXD
21.9165,48.989487,0.,25.140787,HXD
21.7665,48.94901,0.,25.20257,HXD
21.216501,49.95469,0.,20.523157,HXD
20.466501,53.19231,0.,18.11841,HXD
19.716501,57.030354,0.,12.661564,HXD
18.5665,67.20097,0.,4.73506,HXD
19.0165,54.25343,0.,17.388409,HXD
18.0165,55.660954,0.,24.693481,HXD
25.49,43.55026,0.,10.464797,DEN
24.74,48.306576,0.,9.3669195,DEN
22.39,58.06307,0.,12.7279215,DEN
20.14,62.85469,0.,13.5515,DEN
18.789999,68.58107,0.,15.408671,DEN
17.99,70.70487,0.,20.991426,DEN
18.24,60.582973,0.,27.869207,DEN
19.039999,67.5191,0.,33.62099,DEN
19.14,65.79436,0.,35.377213,DEN
19.14,63.878555,0.,33.092598,DEN
18.59,65.03127,0.,32.058193,DEN
17.74,69.27716,0.,29.714724,DEN
16.49,77.99444,0.,27.09822,DEN
17.49,74.414505,0.,26.42753,DEN
19.39,68.70067,0.,21.028437,DEN
22.039999,56.300472,0.,13.910169,DEN
24.24,47.544212,0.,8.669949,DEN
26.99,41.593224,0.,6.87779,DEN
29.64,30.425114,0.,14.512064,DEN
30.84,23.19736,0.3,23.411074,DEN
31.539999,17.92795,0.,15.94601,DEN
31.839998,16.898376,0.,12.313894,DEN
31.539999,17.92795,0.,16.62249,DEN
29.74,26.267609,0.,23.424908,DEN
26.689499,45.47832,0.,2.6208394,COU
23.7895,75.92806,0.,5.2416787,COU
22.1395,70.80028,0.,6.9247384,COU
20.1395,80.04745,0.,10.538843,COU
19.3395,79.42826,0.,12.682018,COU
18.5895,77.05416,0.,12.7279215,COU
18.1395,74.76761,0.,11.91812,COU
17.8395,75.45096,0.,11.988594,COU
18.3395,70.30977,0.,5.3517847,COU
16.6395,84.08733,0.,5.0142193,COU
15.9895,88.21114,0.,5.0911684,COU
16.6395,84.08733,0.,5.5887027,COU
16.7895,86.3089,0.,5.0911684,COU
20.189499,76.80818,0.,3.319036,COU
23.2895,61.7514,0.,6.6185193,COU
25.3395,52.211075,0.,8.714677,COU
26.9895,44.68294,0.,10.195057,COU
28.2895,41.278553,0.,10.495713,COU
29.439499,38.617767,0.,9.693296,COU
30.4895,36.47434,0.,9.387651,COU
31.2895,34.733208,0.,10.685391,COU
31.6395,33.283348,0.,13.479583,COU
31.5395,32.718224,0.,15.546833,COU
30.9895,33.32089,0.,17.057314,COU
26.8825,47.48352,0.,5.8048253,ICT
25.432499,64.42366,0.,7.10031,ICT
22.3825,72.663124,0.,12.303366,ICT
21.3825,75.065674,0.,15.856354,ICT
20.182499,79.79938,0.,11.753877,ICT
19.4825,81.76269,0.,11.726277,ICT
18.832499,83.26242,0.,14.113653,ICT
18.2325,85.35146,0.,12.979984,ICT
